6.21901849251535e-032	4.69804898678713e-027	1.07333836125852e-032	6.57121642722829e-032	4.22904180219922e-027	1.38988459110084e-016	1.98366357426433e-021	1.46705191027783e-032	1.17158253640801e-032	1.04877316387967e-026	3.50430482679818e-027	8.88943081718573e-022	1.12220948867546e-021	2.23591621513581e-032	1.32369796895074e-031	7.37111364748474e-032	2.14163132986838e-032	3.7602556923089e-027	5.77614419295701e-032	2.14594457166239e-026	2.07440767098272e-021	3.86255883313037e-032	7.33160610823491e-027	1.45486820462869e-032	2.36284302343456e-032	1.38988459110084e-016	3.30486753062073e-032	1.05690886374021e-026	1.45025654968019e-026	3.26589380813085e-021	4.30972799164325e-032	2.96314360572858e-022	8.83031323892296e-032	1.94951384255011e-032	6.698770507805e-027	5.66741180460867e-027	7.22683786872441e-032	7.5205113846178e-028	1.80359491518455e-032	1.64721828621349e-021	1.25169780882018e-026	3.6856855421231e-016	8.90366926847745e-032	2.07838314946956e-033	1.27195275263964e-032	2.66853836804704e-032	2.82744052913755e-032	1.32623205169836e-026	1.69646431748253e-032	2.65246410339673e-027	5.81865147360264e-022	9.44522335103221e-033	2.80439189959603e-032	5.97742510998649e-032	3.65862718446773e-032	3.72149601881252e-027	3.72149601881252e-027	1.16753508573961e-026	1.74559544208079e-021	1.5742038918387e-032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.69804898678713e-027	3.66021094709584e-021	4.06112323744722e-027	2.60443335558505e-026	1.07765097743269e-021	1.66015451254711e-010	2.11415124129284e-016	1.06054160312718e-026	8.40366467214638e-027	2.23038685888854e-021	2.51429684526589e-021	5.89890251784521e-016	8.05596978604386e-016	5.55079257242312e-027	4.20148325315807e-027	3.72061907940722e-027	1.76781975995752e-026	2.09601278989706e-021	1.5562255871543e-026	9.2167003093457e-022	6.34245372387851e-016	1.98434339198193e-026	1.57845464705554e-021	7.44760504538197e-027	5.12880410884461e-027	6.26049930050895e-011	4.22904180219922e-027	1.12220948867546e-021	2.23038685888854e-021	2.2015667717631e-016	5.55079257242312e-027	3.19117812322852e-016	9.33735352292582e-027	4.37769977176663e-027	3.90833986349591e-021	1.20259415176803e-021	1.4944340090031e-026	1.20259415176803e-021	1.15356890436379e-026	3.19117812322852e-016	8.4993134780356e-022	6.26049930050895e-011	2.94103827721065e-026	4.37769977176663e-027	2.19607077671965e-026	4.33237381423612e-027	9.06458364767711e-027	4.60835015467285e-021	1.2357486148325e-026	4.16698585170886e-021	8.28777763460492e-016	5.34086894275807e-027	1.70697734334643e-026	8.96660405401862e-027	8.3590368986352e-027	1.64372029484866e-021	2.59666338953623e-021	4.2496567390178e-021	6.60470031528929e-016	8.69633153641136e-027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.07333836125852e-032	4.06112323744722e-027	2.6650230299019e-032	3.36618730130412e-032	6.69183457841899e-027	8.09159243794992e-017	1.24685953952779e-021	1.30169964140353e-032	9.58305538962604e-033	6.08346631543745e-027	2.08054449947304e-027	6.1609818300717e-022	2.73250572767205e-022	2.78439865198205e-032	2.53932211638058e-032	3.40226233558928e-032	2.66853836804704e-032	2.83776819707585e-027	3.25797321787427e-032	4.22904180219922e-027	8.19751718301615e-022	4.80883900186303e-033	2.08054449947304e-027	1.15498803787173e-032	5.74983323377562e-033	2.14572241841199e-016	4.77197234989191e-033	1.72671109239905e-027	3.36516270797035e-027	6.8033843321452e-022	8.54084304501996e-033	1.58909961854717e-021	1.80359491518455e-032	1.64998291124533e-033	1.09852229615372e-027	5.67553639415169e-028	1.78209233304918e-032	6.80701184617778e-027	8.36420761232317e-033	2.0536606100239e-022	6.44033599375984e-027	8.09159243794992e-017	4.32004687205264e-032	2.63543839020698e-032	4.84591503095455e-032	3.05260745120502e-032	3.40846025245471e-032	7.37083719672756e-027	2.28776857935677e-032	7.90217003411902e-027	1.20259415176803e-021	2.74659355675018e-032	1.63265327445974e-032	2.94774419392156e-032	1.39403460205386e-032	6.86495896565492e-027	3.85463893751334e-027	5.49261148076862e-027	1.25760767393823e-021	1.2870375957506e-032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.57121642722829e-032	2.60443335558505e-026	3.36618730130412e-032	5.42689302618546e-030	1.57893524019453e-026	3.04530995497397e-015	1.3331004145765e-020	9.25413770989869e-032	1.68309365065206e-031	7.81330006675516e-026	4.73680572058358e-026	1.08206714647624e-020	1.3331004145765e-020	9.25413770989869e-032	2.32267219626888e-031	2.92357124744322e-031	9.15874862323103e-032	3.84482803653803e-026	4.57937431161551e-031	5.54810046695182e-026	1.06053170651629e-019	2.92357124744322e-031	1.25610259096212e-025	1.36615391001278e-031	2.67792907726282e-031	3.04530995497397e-015	3.98379369763723e-032	1.86862812310752e-026	2.07192505598614e-025	1.57768910477737e-020	2.45400530235212e-031	3.60689048825413e-021	7.28613028751823e-031	5.1753667140922e-032	6.13887115713492e-026	2.03913723440792e-026	1.59018790918552e-030	7.68965607307606e-027	2.18127904673107e-031	9.56472516473494e-021	6.13887115713492e-026	8.07553011537542e-015	6.1312132606381e-031	1.95164844287541e-032	8.75887608662586e-032	7.27093015577024e-032	1.23901406571601e-031	1.04610380630217e-025	7.43408439429607e-032	2.09220761260434e-026	5.94951943462492e-021	4.50690658049013e-032	1.19933057048522e-031	3.59799171145567e-031	9.64049904736475e-031	2.11399811930951e-026	2.11399811930951e-026	8.13950626320997e-025	1.78485583038748e-020	7.51151096748354e-032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.22904180219922e-027	1.07765097743269e-021	6.69183457841899e-027	1.57893524019453e-026	2.07410868214906e-021	3.7954217356298e-011	5.8484875923881e-016	3.36516270797035e-027	3.4675741657884e-027	2.85349521230124e-021	8.19751718301615e-022	2.42747773138498e-016	1.28170217556917e-016	8.99257010563583e-027	1.19108796299164e-026	1.59585650387525e-026	6.698770507805e-027	1.02683030501195e-021	1.52817661789607e-026	1.98366357426433e-021	3.8451065267075e-016	2.25562177170647e-027	8.19751718301615e-022	3.97287547590618e-027	2.08054449947304e-027	1.00646709135691e-010	1.72671109239905e-027	6.8033843321452e-022	1.57845464705554e-021	3.19117812322852e-016	3.36516270797035e-027	4.59540178740549e-016	8.45989636262149e-027	5.67553639415169e-028	5.15270069750589e-022	2.0536606100239e-022	8.3590368986352e-027	1.58909961854717e-021	3.29556688846117e-027	8.09159243794992e-017	3.02088759449038e-021	3.7954217356298e-011	2.02635018049455e-026	5.48151750649399e-027	1.19108796299164e-026	9.7660440368962e-027	1.09772525182922e-026	3.45734611830453e-021	5.34086894275807e-027	1.98366357426433e-021	3.19117812322852e-016	6.86495896565492e-027	4.33237381423612e-027	1.38266138222861e-026	5.49261148076862e-027	2.1190617595271e-021	9.96503862536532e-022	2.57635034875295e-021	5.89890251784521e-016	3.33157810326006e-027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.38988459110084e-016	1.66015451254711e-010	8.09159243794992e-017	3.04530995497397e-015	3.7954217356298e-011	45.2942996488295	3.2044875308739e-005	5.89890251784521e-016	1.072861209206e-015	1.87814979015268e-010	3.01940127407073e-010	0.000160940837869712	8.49763601818272e-005	2.22449626270509e-016	4.91270730696985e-016	4.35044279281996e-016	5.83809826561143e-016	5.71859008639608e-010	1.10078338588155e-015	1.17348430603256e-010	9.61346259262169e-005	1.15364715933935e-015	1.13862652068894e-010	2.03194372597347e-015	2.42747773138498e-016	17.0806349123177	8.42616209006242e-017	3.95235412433419e-011	1.87814979015268e-010	3.33698608250324e-005	2.22449626270509e-016	2.02304463287734e-005	6.60470031528929e-016	1.09464701533914e-016	2.86962538825541e-010	4.31299965939334e-011	1.05707562064642e-015	4.31299965939334e-011	1.01964246701838e-015	2.02304463287734e-005	1.0821455232099e-010	17.0806349123177	3.43889511487889e-015	1.09464701533914e-016	1.30274804180972e-015	1.28170217556917e-016	6.94942295550422e-016	5.86742153016278e-010	1.10570566263693e-015	3.11183688800155e-010	8.84899468437653e-005	2.52784862701872e-016	5.60629041705036e-016	6.34245372387851e-016	6.40851087784583e-016	1.18570623730026e-010	3.14424691373938e-010	5.4107276160495e-010	0.000100109582475097	1.11722167400716e-015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.98366357426433e-021	2.11415124129284e-016	1.24685953952779e-021	1.3331004145765e-020	5.8484875923881e-016	3.2044875308739e-005	4.93789804393595e-010	7.51205504434274e-022	1.36625286383602e-021	2.40921575101597e-015	3.8451065267075e-016	1.13862652068894e-010	1.0821455232099e-010	2.85349521230124e-021	1.00563963412813e-020	1.34738709527985e-020	7.4346228629618e-022	4.04579621897496e-016	1.29024473645441e-020	1.67481392897804e-015	3.2464365696297e-010	1.90442916368071e-021	3.8451065267075e-016	1.43756242701673e-021	8.19751718301615e-022	8.49763601818272e-005	6.8033843321452e-022	3.19117812322852e-016	1.33269464814826e-015	2.69432258573143e-010	1.57845464705554e-021	1.00646709135691e-010	7.14271938530898e-021	2.0536606100239e-022	4.35044279281996e-016	8.09159243794992e-017	7.05756339548033e-021	2.14572241841199e-016	1.54581020925177e-021	3.7954217356298e-011	2.55054571086017e-015	3.2044875308739e-005	1.71085437637179e-020	5.4458818144014e-022	9.2167003093457e-022	3.02088759449038e-021	3.45734611830453e-021	2.91904913280571e-015	7.82266209259793e-022	2.2015667717631e-016	6.26049930050895e-011	1.25760767393823e-021	8.4993134780356e-022	1.16738572611806e-020	2.57635034875295e-021	5.89890251784521e-016	2.22449626270509e-016	2.17522139640998e-015	4.98046353764134e-010	7.9041357330503e-022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.46705191027783e-032	1.06054160312718e-026	1.30169964140353e-032	9.25413770989869e-032	3.36516270797035e-027	5.89890251784521e-016	7.51205504434274e-022	5.39413463254023e-032	5.75567300297177e-032	7.92506634667423e-027	1.40662009381165e-026	3.7728230218147e-021	2.51429684526589e-021	2.30977465107535e-032	1.49288153322026e-032	1.32201967284267e-032	4.9419491381422e-032	1.59591536686756e-026	5.52961966191635e-032	3.27490099566749e-027	2.25361651330282e-021	5.6327798735862e-032	6.56820532216252e-027	6.17470383538805e-032	2.11463757660445e-032	2.22449626270509e-016	1.35552207493797e-032	3.50430482679818e-027	7.92506634667423e-027	7.82266209259793e-022	2.30977465107535e-032	9.96503862536532e-022	3.31777179714981e-032	1.43159170496757e-032	1.15356890436379e-026	3.85463893751334e-027	5.31006028164005e-032	3.85463893751334e-027	6.01725114219379e-032	9.96503862536532e-022	3.0199973132993e-027	2.22449626270509e-016	1.04501707325418e-031	1.43159170496757e-032	6.2654049758937e-032	1.35286313490727e-032	4.25980233195717e-032	1.63745049783374e-026	6.4865924827722e-032	1.2357486148325e-026	2.59666338953623e-021	2.2020732159763e-032	4.76565898715497e-032	3.18603616898403e-032	3.92823832375877e-032	6.83978624847473e-027	1.45930012937934e-026	1.50999865664965e-026	2.34679862777938e-021	5.97851112128132e-032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.17158253640801e-032	8.40366467214638e-027	9.58305538962604e-033	1.68309365065206e-031	3.4675741657884e-027	1.072861209206e-015	1.36625286383602e-021	5.75567300297177e-032	1.32512398454078e-031	8.00760653548042e-027	2.94608808091571e-026	8.16882272160209e-021	4.30148417289166e-021	2.03234483800232e-032	1.16364600903306e-032	2.40441950093151e-032	2.95523216522568e-032	3.76258621860652e-026	4.69325731161026e-032	2.77956785139713e-027	4.09875859150807e-021	9.13929352753523e-032	1.26938780376466e-026	1.53139431135693e-031	4.14129301716146e-032	4.04579621897496e-016	1.2870375957506e-032	3.33157810326006e-027	8.00760653548042e-027	7.9041357330503e-022	2.47996017490385e-032	1.02683030501195e-021	2.81595438696615e-032	2.46029929954726e-032	1.91475770406193e-026	6.58780670579012e-027	5.36536497677396e-032	2.83776819707585e-027	1.23564479304712e-031	1.70529537303222e-021	5.49261148076862e-027	4.04579621897496e-016	8.14552206323143e-032	8.24991455622667e-033	3.08574776575189e-032	1.39403460205386e-032	3.52729642099306e-032	1.38978392569856e-026	5.61219492821621e-032	7.37083719672756e-027	2.09601278989706e-021	1.66321562886109e-032	3.7407976006868e-032	3.21921898606438e-032	7.89126364860421e-032	6.01825129072878e-027	1.59591536686756e-026	2.74630574038431e-026	2.37124071991509e-021	7.35083789927148e-032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.04877316387967e-026	2.23038685888854e-021	6.08346631543745e-027	7.81330006675516e-026	2.85349521230124e-021	1.87814979015268e-010	2.40921575101597e-015	7.92506634667423e-027	8.00760653548042e-027	2.07884782400869e-020	2.25361651330282e-021	6.67348878811527e-016	6.34245372387851e-016	2.46220468648776e-026	5.42455993324808e-026	5.92217774685594e-026	9.33735352292582e-027	2.37124071991509e-021	1.3768400365521e-025	8.85482763303485e-021	1.90273611716355e-015	1.11618572382216e-026	2.25361651330282e-021	8.42555180702029e-027	4.80456392128825e-027	4.98046353764134e-010	3.50430482679818e-027	1.64372029484866e-021	9.14732683987584e-021	1.38779865742979e-015	1.08341701368726e-026	5.89890251784521e-016	4.8577185958824e-026	1.20365025814576e-027	2.54979404341068e-021	4.74248143983018e-022	5.47073029692027e-026	1.25760767393823e-021	9.05999193989791e-027	2.22449626270509e-016	1.16738572611806e-020	1.87814979015268e-010	2.33970697852555e-025	3.19183073373513e-027	1.26044497594742e-026	1.38266138222861e-026	4.3421789582026e-026	3.66611652079669e-020	9.82470298700246e-027	2.76501009280371e-021	6.60470031528929e-016	1.32675069541096e-026	8.96660405401862e-027	9.18978456794271e-026	1.50999865664965e-026	6.22322301294815e-021	2.34679862777938e-021	1.27489702170534e-020	5.25428843905029e-015	8.33870355419139e-027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
